"ilpn"|"status"|"ASN"|"PO"|"SKU"|"qty"|"length"|"hieght"|"width"|"Active_location"|"Current_location"|"Found_location"
67701931582419|"In work order"|120045231|4056769|11750531|57|17.67|14.4|3.66|"AS0"|"CRACK"|"CRACK"
67701931582632|"Consumed"|120045240|4038117|12741087|31|4.92|10.03|2.62|"AS4"|"DROP"|"CUBIST"
67701931585712|"Consumed"|120045256|4038127|354822|59|14.0|5.9|1.67|"AS1"|"AS1"|"BRACK"
67701931821722|"In transit"|120045259|4038137|354859|12|7.75|24.61|7.44|"AS4"|"PUTLANE"|"CRACK"
67701932432438|"Pulled"|120045231|4056769|11750505|16|5.71|11.57|7.24|"AS2"|"AS0"|"ONPALLET"
67701932469959|"Canceled"|120045232|4056764|10743934|48|17.48|13.77|5.71|"AS1"|"PICKCART"|"CUBIST"
67701932508808|"In transit"|120045256|4038127|354824|77|17.41|24.66|3.67|"AS1"|"PUTWALL"|"CUBIST"
67701932535090|"Case consumed to active"|120045271|4038144|354877|98|12.31|1.18|9.26|"AS4"|"PUTLANE"|"PUTLANE"
67701932612524|"In work order"|120045272|4038151|354892|23|8.99|5.66|9.29|"AS4"|"AS0"|"INLOAD"
67701932693080|"Canceled"|120045239|4038113|12741075|8|17.5|22.87|5.88|"AS4"|"SHIPLANE"|"MULTIST"
67701932774614|"Not received but shipment verified"|120045256|4038128|354828|87|4.2|4.23|6.55|"AS2"|"AS2"|"ONPALLET"
67701932782299|"Allocated and Pulled"|120045237|4038105|12741049|19|16.39|23.36|2.06|"AS2"|"AS4"|"CRACK"
67701932815893|"Not received but shipment verified"|120045231|4056769|11750505|32|16.53|8.97|1.15|"AS2"|"UNKNOWN"|"DRACK"
67701932844817|"Pulled"|120045256|4038125|354814|1|11.44|16.0|4.44|"AS1"|"AS2"|"MULTIST"
67701933024193|"In inventory not putaway"|120045257|4038129|354834|17|10.17|18.12|4.29|"AS4"|"AS4"|"BRACK"
67701933087125|"Pulled"|120045258|4038133|354849|5|3.54|17.42|1.38|"AS4"|"AS2"|"DRACK"
67701933437476|"Canceled"|120045239|4038115|12741081|40|18.29|27.59|8.97|"AS4"|"DROP"|"INLOAD"
67701933444149|"Allocated"|120045233|4056761|10748097|28|10.19|9.48|9.94|"AS4"|"AS0"|"CRACK"
67701933468921|"Allocated"|120045238|4038110|12741066|2|2.71|23.14|4.17|"AS0"|"DRACK"|"PUTLANE"
67701933475330|"Case consumed to active"|120045235|4056796|10748227|40|12.76|2.82|8.44|"AS0"|"CRACK"|"INLOAD"
67701933506001|"In inventory not putaway"|120045238|4038111|12741067|67|5.38|9.02|9.31|"AS0"|"UNKNOWN"|"CUBIST"
67701933810143|"Pulled"|120045259|4038138|354861|12|1.16|24.63|2.64|"AS0"|"AS1"|"CRACK"
67701933845113|"Putaway"|120045398|4056766|10743935|18|7.22|4.13|1.59|"AS0"|"PICKCART"|"ONPALLET"
67701933943267|"In work order"|120045256|4038127|354824|94|2.26|20.48|6.97|"AS0"|"PUTLANE"|"CUBIST"
67701934252747|"Allocated"|120045236|4038104|12741042|35|7.14|8.1|3.25|"AS4"|"AS2"|"INLOAD"
67701934666040|"In transit"|120045240|4038118|12741092|12|4.94|13.04|3.56|"AS2"|"AS4"|"CUBIST"
67701934702607|"Case consumed to active"|120045270|4038143|354875|39|9.44|14.55|9.15|"AS2"|"PUTLANE"|"CUBIST"
67701934726458|"In work order"|120045238|4038110|12741063|15|15.35|5.2|8.77|"AS0"|"AS1"|"DRACK"
67701934751111|"Partially allocated"|120045273|4038152|354895|93|3.65|29.37|4.09|"AS2"|"AS4"|"CUBIST"
67701934798531|"In inventory not putaway"|120045232|4056764|10743934|26|9.39|17.51|2.44|"AS2"|"CRACK"|"PUTLANE"
67701934809622|"Pulled"|120045391|4056799|10741033|48|15.63|5.91|1.13|"AS4"|"SHIPPED"|"ONPALLET"
67701934994868|"Consumed"|120045272|4038151|354892|25|1.68|17.47|4.93|"AS0"|"DRACK"|"PUTLANE"
67701935194563|"Canceled"|120045272|4038151|354892|58|8.6|6.46|3.54|"AS1"|"DRACK"|"DRACK"
67701935215511|"Putaway"|120045256|4038126|354818|96|1.49|13.46|5.37|"AS0"|"PICKCART"|"BRACK"
67701935316062|"Partially allocated"|120045299|4056791|10748209|15|1.16|23.14|8.92|"AS1"|"PICKCART"|"CRACK"
67701935459774|"Not received but shipment verified"|120045240|4038117|12741087|10|5.61|22.06|4.75|"AS2"|"PUTLANE"|"INLOAD"
67701935872302|"Allocated and Pulled"|120045237|4038106|12741053|90|14.01|8.37|9.4|"AS2"|"PICKCART"|"BRACK"
67701935891374|"Consumed"|120045239|4038114|12741077|18|10.12|4.3|1.83|"AS2"|"SHIPPED"|"CRACK"
67701936079628|"In transit"|120045233|4056760|10748202|71|18.68|22.43|5.1|"AS1"|"AS2"|"INLOAD"
67701936330752|"In work order"|120045239|4038114|12741077|55|15.81|23.17|5.7|"AS0"|"AS1"|"INLOAD"
67701936377531|"Putaway"|120045238|4038109|12741060|39|3.57|21.26|8.01|"AS1"|"AS0"|"BRACK"
67701936545315|"In transit"|120045232|4056764|10748093|3|3.17|14.5|5.45|"AS2"|"DROP"|"CRACK"
67701936864947|"Allocated and Pulled"|120045238|4038110|12741066|97|3.82|10.03|9.72|"AS4"|"BRACK"|"BRACK"
67701937004657|"Putaway"|120045237|4038108|12741057|85|15.49|14.15|8.6|"AS2"|"PUTLANE"|"ONPALLET"
67701937022034|"In work order"|120045238|4038112|12741070|88|15.89|8.48|7.49|"AS2"|"UNKNOWN"|"MULTIST"
67701937147422|"Allocated"|120045233|4056760|10748202|21|3.24|30.0|6.26|"AS1"|"PICKCART"|"PUTLANE"
67701937487042|"In transit"|120045259|4038138|354861|21|6.83|29.19|3.85|"AS4"|"SHIPPED"|"INLOAD"
67701937847770|"Allocated and Pulled"|120045257|4038132|354844|44|4.62|13.07|5.59|"AS0"|"CRACK"|"ONPALLET"
67701938380596|"Putaway"|120045231|4056768|11750506|24|1.99|8.01|8.57|"AS4"|"AS1"|"DRACK"
67701938663027|"Canceled"|120045256|4038125|354817|90|14.58|20.27|7.34|"AS1"|"AS2"|"CRACK"
67701938703142|"Canceled"|120045255|4038123|354813|4|5.07|20.06|8.52|"AS1"|"AS4"|"MULTIST"
67701938762262|"In inventory not putaway"|120045257|4038130|354835|71|13.79|16.07|8.7|"AS4"|"PUTLANE"|"INLOAD"
67701938883430|"Case consumed to active"|120045257|4038129|354832|51|7.51|8.79|2.96|"AS4"|"DRACK"|"BRACK"
67701938940486|"Case consumed to active"|120045272|4038148|354886|19|9.54|18.47|5.08|"AS2"|"AS2"|"BRACK"
67701939052614|"Partially allocated"|120045257|4038131|354842|21|8.62|14.68|9.13|"AS1"|"AS1"|"BRACK"
67701939083621|"Allocated"|120045271|4038147|354883|97|11.56|5.56|6.54|"AS4"|"AS2"|"PUTLANE"
67701939113653|"Allocated"|120045238|4038109|12741062|48|7.23|18.42|1.82|"AS4"|"SHIPLANE"|"PUTLANE"
67701939246236|"Allocated and Pulled"|120045255|4038123|354813|13|16.74|20.61|5.81|"AS4"|"BRACK"|"CUBIST"
67701939494520|"Consumed"|120045239|4038114|12741079|71|18.73|29.31|6.06|"AS2"|"AS2"|"MULTIST"
67701939642496|"Not received but shipment verified"|120045273|4038152|354894|51|6.69|25.2|1.93|"AS1"|"DROP"|"PUTLANE"
67701939751734|"Canceled"|120045256|4038126|354821|16|3.33|26.14|5.91|"AS4"|"BRACK"|"ONPALLET"
67701940247899|"Allocated and Pulled"|120045232|4056764|10743934|52|14.35|12.81|4.2|"AS0"|"BRACK"|"BRACK"
67701940259816|"Canceled"|120045393|4056795|10748224|93|13.16|23.89|8.69|"AS0"|"DROP"|"BRACK"
67701940570769|"Allocated"|120045239|4038113|12741075|23|14.52|25.09|7.43|"AS4"|"CRACK"|"PUTLANE"
67701940655836|"Consumed"|120045298|4038154|354899|14|1.56|11.28|7.14|"AS1"|"SHIPLANE"|"CRACK"
67701940713435|"In transit"|120045237|4038107|12741055|57|16.63|29.93|7.51|"AS4"|"AS0"|"DRACK"
67701941085095|"Pulled"|120045271|4038144|354877|1|14.74|6.55|5.29|"AS2"|"SHIPPED"|"DRACK"
67701941418317|"In work order"|120045239|4038114|12741080|62|3.43|10.51|2.25|"AS1"|"AS2"|"DRACK"
67701941906152|"Pulled"|120045292|4056763|10748092|80|12.15|12.84|9.86|"AS0"|"AS1"|"INLOAD"
67701941981610|"Allocated and Pulled"|120045238|4038112|12741070|74|17.52|3.31|4.8|"AS1"|"BRACK"|"MULTIST"
67701942201482|"Not received but shipment verified"|120045258|4038135|354854|89|14.12|13.02|4.55|"AS1"|"PUTWALL"|"MULTIST"
67701942230252|"Canceled"|120045236|4038103|12741040|36|11.91|19.31|5.23|"AS2"|"AS2"|"ONPALLET"
67701942390375|"In inventory not putaway"|120045257|4038129|354832|60|18.83|21.74|5.47|"AS4"|"AS0"|"CUBIST"
67701942408012|"Consumed"|120045256|4038125|354817|15|5.12|9.4|5.28|"AS4"|"DRACK"|"DRACK"
67701942565859|"Putaway"|120045399|4056767|11750509|79|10.91|2.14|3.4|"AS2"|"BRACK"|"BRACK"
67701942710980|"Allocated and Pulled"|120045270|4038142|354872|93|10.68|15.87|1.82|"AS4"|"AS4"|"BRACK"
67701942826838|"In inventory not putaway"|120045234|4056793|10748216|10|8.62|28.33|8.05|"AS4"|"AS2"|"MULTIST"
67701943171814|"Not received but shipment verified"|120045236|4038104|12741045|70|15.69|1.64|9.47|"AS0"|"BRACK"|"BRACK"
67701943371827|"Partially allocated"|120045390|4056798|10741031|11|10.82|23.3|9.86|"AS1"|"CRACK"|"MULTIST"
67701944098046|"Case consumed to active"|120045238|4038109|12741059|42|6.84|29.51|5.18|"AS4"|"PICKCART"|"ONPALLET"
67701944246337|"Case consumed to active"|120045259|4038137|354859|21|8.28|22.22|2.46|"AS0"|"AS0"|"BRACK"
67701944374461|"Putaway"|120045236|4038103|12741040|82|14.67|1.79|7.57|"AS4"|"SHIPLANE"|"CRACK"
67701944388004|"Canceled"|120045257|4038132|354847|83|7.6|22.39|1.68|"AS1"|"PICKCART"|"CUBIST"
67701944543349|"Partially allocated"|120045259|4038140|354868|30|9.62|16.32|2.66|"AS2"|"DRACK"|"PUTLANE"
67701944679271|"Allocated"|120045273|4038153|354897|91|14.08|14.19|2.97|"AS2"|"PUTLANE"|"CUBIST"
67701944844215|"In transit"|120045256|4038128|354828|6|13.86|16.4|3.36|"AS4"|"AS2"|"DRACK"
67701944873849|"Putaway"|120045239|4038113|12741075|67|5.22|19.13|3.15|"AS1"|"AS2"|"CUBIST"
67701944935549|"Putaway"|120045271|4038145|354879|94|2.7|13.11|1.68|"AS2"|"DRACK"|"DRACK"
67701944942181|"Pulled"|120045271|4038146|354881|25|12.96|2.43|5.48|"AS1"|"SHIPPED"|"CRACK"
67701945341267|"Canceled"|120045236|4038104|12741043|94|10.81|13.32|3.6|"AS2"|"AS4"|"CUBIST"
67701945652658|"Allocated"|120045394|4056794|10748219|61|17.53|26.89|8.83|"AS4"|"AS0"|"PUTLANE"
67701945676275|"Partially allocated"|120045239|4038116|12741085|26|12.25|22.85|4.17|"AS1"|"CRACK"|"BRACK"
67701945718476|"Case consumed to active"|120045393|4056795|10748221|11|8.06|18.95|5.11|"AS4"|"AS2"|"INLOAD"
67701946306395|"Consumed"|120045238|4038111|12741069|25|18.79|19.63|6.02|"AS2"|"UNKNOWN"|"CRACK"
67701946727101|"Partially allocated"|120045238|4038110|12741063|95|12.74|4.93|4.6|"AS1"|"PUTLANE"|"PUTLANE"
67701946788580|"Allocated"|120045293|4056762|10748096|81|15.56|14.95|7.63|"AS4"|"PUTLANE"|"ONPALLET"
67701946990617|"In transit"|120045256|4038125|354815|50|16.8|11.22|8.61|"AS1"|"BRACK"|"MULTIST"
67701947030987|"Canceled"|120045236|4038104|12741045|22|13.85|4.32|5.26|"AS2"|"PICKCART"|"BRACK"
67701947060772|"Canceled"|120045399|4056769|11750501|30|12.34|11.45|3.11|"AS1"|"BRACK"|"CRACK"
67701947236089|"Pulled"|120045256|4038125|354815|44|8.99|13.14|1.07|"AS2"|"AS1"|"CUBIST"
67701947282400|"In work order"|120045236|4038102|10741038|79|6.29|15.52|6.74|"AS1"|"SHIPLANE"|"DRACK"
67701947301261|"Case consumed to active"|120045256|4038128|354858|42|6.89|21.84|6.78|"AS2"|"PUTLANE"|"CRACK"
67701947301829|"Canceled"|120045257|4038130|354837|32|5.43|7.59|9.29|"AS2"|"AS1"|"INLOAD"
67701947364979|"Consumed"|120045292|4056763|10748094|93|2.55|14.58|9.16|"AS1"|"SHIPLANE"|"DRACK"
67701948007421|"Allocated"|120045238|4038110|12741063|40|5.92|1.68|8.47|"AS0"|"AS1"|"DRACK"
67701948023624|"Case consumed to active"|120045259|4038138|354862|87|12.75|6.67|2.5|"AS1"|"DRACK"|"ONPALLET"
67701948191708|"Canceled"|120045270|4038141|354871|32|10.2|29.29|8.87|"AS0"|"AS4"|"PUTLANE"
67701948562472|"Allocated and Pulled"|120045393|4056795|10748221|21|9.47|10.1|9.3|"AS4"|"SHIPLANE"|"CRACK"
67701948706567|"Case consumed to active"|120045255|4038123|354812|94|4.99|18.65|5.35|"AS1"|"BRACK"|"ONPALLET"
67701948745902|"Case consumed to active"|120045293|4056762|10748095|22|7.0|16.09|3.46|"AS0"|"AS4"|"BRACK"
67701948760173|"Partially allocated"|120045272|4038149|354887|88|5.25|23.7|2.96|"AS0"|"PICKCART"|"MULTIST"
67701948854168|"Pulled"|120045238|4038110|12741066|45|17.57|20.58|7.71|"AS2"|"AS2"|"MULTIST"
67701948932849|"Partially allocated"|120045231|4056768|11750507|90|5.49|25.61|7.0|"AS4"|"AS2"|"ONPALLET"
67701949174290|"Allocated and Pulled"|120045234|4056793|10748214|59|2.84|24.64|6.78|"AS1"|"SHIPPED"|"DRACK"
67701949245556|"Allocated"|120045256|4038126|354818|1|2.57|2.81|9.67|"AS4"|"AS2"|"INLOAD"
67701949320221|"Pulled"|120045234|4056793|10748213|38|6.98|29.52|1.25|"AS4"|"DRACK"|"INLOAD"
67701949622635|"Allocated"|120045240|4038117|12741089|76|12.47|28.16|1.26|"AS0"|"UNKNOWN"|"MULTIST"
67701949638514|"In work order"|120045238|4038109|12741062|23|7.03|15.68|1.55|"AS4"|"SHIPLANE"|"MULTIST"
67701949691789|"Consumed"|120045234|4056792|10748212|99|12.57|2.85|5.33|"AS4"|"SHIPPED"|"CRACK"
67701949782220|"In work order"|120045234|4056793|10748214|68|15.98|23.9|6.81|"AS4"|"DROP"|"MULTIST"
67701949803641|"In inventory not putaway"|120045257|4038130|354838|66|10.0|17.3|2.32|"AS2"|"PICKCART"|"PUTLANE"
67701950041673|"Consumed"|120045270|4038143|354875|34|16.14|18.54|4.02|"AS0"|"DRACK"|"CUBIST"
67701950151053|"In inventory not putaway"|120045258|4038134|354852|26|19.13|25.08|3.2|"AS2"|"DROP"|"PUTLANE"
67701950208923|"Putaway"|120045240|4038118|12741093|17|8.09|6.34|7.04|"AS2"|"SHIPPED"|"BRACK"
67701950550150|"Canceled"|120045272|4038148|354885|6|4.93|22.02|4.69|"AS0"|"AS4"|"BRACK"
67701950610355|"Canceled"|120045272|4038148|354885|43|12.95|29.43|7.86|"AS4"|"CRACK"|"MULTIST"
67701950771259|"Consumed"|120045273|4038153|354896|81|9.58|29.88|7.66|"AS4"|"AS4"|"DRACK"
67701950845328|"Consumed"|120045240|4038117|12741088|15|8.03|25.29|2.33|"AS0"|"SHIPPED"|"BRACK"
67701950875766|"In inventory not putaway"|120045233|4056760|10748202|15|8.93|23.93|4.69|"AS1"|"AS2"|"ONPALLET"
67701951039502|"Partially allocated"|120045257|4038132|354845|3|8.88|3.21|2.29|"AS1"|"PICKCART"|"DRACK"
67701951320996|"Case consumed to active"|120045235|4056797|10748228|30|6.4|14.07|6.96|"AS4"|"SHIPLANE"|"MULTIST"
67701951553193|"Canceled"|120045239|4038116|12741084|19|10.86|13.41|5.13|"AS0"|"PUTWALL"|"DRACK"
67701952191678|"Canceled"|120045257|4038130|354836|70|10.57|20.37|1.18|"AS2"|"CRACK"|"ONPALLET"
67701952403143|"Pulled"|120045232|4056764|10743934|58|2.71|9.77|7.46|"AS4"|"DRACK"|"INLOAD"
67701952468984|"Allocated"|120045240|4038119|12741095|7|2.85|12.26|1.07|"AS2"|"PICKCART"|"CUBIST"
67701952745628|"In work order"|120045234|4056793|10748215|8|19.63|12.38|9.17|"AS2"|"AS4"|"ONPALLET"
67701952908852|"Putaway"|120045273|4038153|354896|32|13.93|27.52|7.72|"AS1"|"UNKNOWN"|"ONPALLET"
67701952988873|"In inventory not putaway"|120045232|4056764|10742301|65|16.96|2.39|1.52|"AS4"|"AS1"|"PUTLANE"
67701953008498|"Allocated"|120045257|4038130|354838|31|10.34|28.02|8.54|"AS2"|"UNKNOWN"|"ONPALLET"
67701953073858|"Not received but shipment verified"|120045293|4056762|10748095|87|4.58|17.62|5.41|"AS1"|"SHIPPED"|"PUTLANE"
67701953234290|"Canceled"|120045258|4038133|354848|48|5.44|19.91|9.4|"AS4"|"BRACK"|"ONPALLET"
67701953492424|"Pulled"|120045240|4038118|12741092|66|12.58|9.65|4.62|"AS0"|"DRACK"|"PUTLANE"
67701953502356|"Allocated and Pulled"|120045256|4038128|354829|22|8.39|8.86|3.07|"AS0"|"PUTLANE"|"ONPALLET"
67701953519098|"Not received but shipment verified"|120045273|4038153|354896|59|1.81|11.16|8.8|"AS1"|"UNKNOWN"|"CUBIST"
67701953571439|"Consumed"|120045235|4056797|10748229|16|15.54|27.29|3.44|"AS2"|"SHIPPED"|"MULTIST"
67701953607794|"Not received but shipment verified"|120045256|4038126|354821|71|10.19|6.57|5.06|"AS4"|"AS4"|"BRACK"
67701953638414|"Pulled"|120045256|4038128|354826|89|6.3|9.87|5.3|"AS1"|"AS1"|"DRACK"
67701953764796|"Allocated"|120045238|4038112|12741072|20|19.33|7.73|6.25|"AS0"|"PUTWALL"|"INLOAD"
67701953856391|"In inventory not putaway"|120045239|4038114|12741079|73|14.54|10.07|7.35|"AS1"|"PICKCART"|"DRACK"
67701953941379|"Partially allocated"|120045399|4038154|354898|55|15.88|23.65|3.02|"AS0"|"UNKNOWN"|"INLOAD"
67701954276893|"Putaway"|120045231|4056768|11750504|25|17.57|8.61|3.49|"AS2"|"UNKNOWN"|"MULTIST"
67701954322425|"Consumed"|120045231|4056769|11750505|7|13.8|13.87|8.95|"AS1"|"AS1"|"DRACK"
67701954371833|"Putaway"|120045239|4038116|12741086|68|10.47|23.87|9.19|"AS2"|"PUTWALL"|"CUBIST"
67701955168726|"In work order"|120045258|4038133|354850|78|7.76|28.11|9.42|"AS0"|"UNKNOWN"|"INLOAD"
67701955192004|"Canceled"|120045236|4038104|12741045|33|1.16|22.96|7.74|"AS0"|"AS4"|"CRACK"
67701955217374|"Consumed"|120045238|4038109|12741059|25|13.05|11.3|4.38|"AS0"|"AS0"|"INLOAD"
67701955530761|"Pulled"|120045296|4038154|354899|10|16.57|23.38|8.63|"AS4"|"PUTWALL"|"PUTLANE"
67701955774853|"In inventory not putaway"|120045236|4038103|12741040|91|5.68|26.93|5.84|"AS4"|"UNKNOWN"|"ONPALLET"
67701955813205|"Canceled"|120045238|4038111|12741067|54|13.92|20.04|2.98|"AS4"|"SHIPPED"|"MULTIST"
67701955900827|"Pulled"|120045256|4038127|354824|43|16.74|11.5|9.82|"AS2"|"AS4"|"CUBIST"
67701956012458|"Consumed"|120045239|4038115|12741081|62|9.24|27.52|1.91|"AS1"|"PICKCART"|"BRACK"
67701956059641|"Allocated and Pulled"|120045240|4038117|12741089|46|4.67|8.82|3.71|"AS1"|"PICKCART"|"DRACK"
67701956105954|"Pulled"|120045271|4038146|354882|68|6.55|11.53|7.67|"AS2"|"SHIPPED"|"CRACK"
67701956222967|"Consumed"|120045393|4056795|10748223|82|5.71|12.08|6.65|"AS1"|"SHIPLANE"|"CRACK"
67701956268294|"In inventory not putaway"|120045235|4056797|10748229|23|7.44|16.95|3.55|"AS2"|"CRACK"|"CRACK"
67701956582733|"Allocated"|120045238|4038111|12741067|19|17.96|26.45|1.51|"AS2"|"CRACK"|"CRACK"
67701956876189|"Putaway"|120045231|4056769|11750521|67|4.29|1.98|9.93|"AS4"|"BRACK"|"BRACK"
67701956995062|"Putaway"|120045240|4038119|12741098|22|14.4|6.97|8.13|"AS1"|"PUTWALL"|"INLOAD"
67701957061718|"Consumed"|120045236|4038102|10741037|24|3.51|20.58|6.96|"AS2"|"AS2"|"CUBIST"
67701957269145|"Case consumed to active"|120045393|4056795|10748222|13|18.03|23.03|5.37|"AS2"|"PUTLANE"|"INLOAD"
67701957740452|"Putaway"|120045271|4038147|354883|92|8.6|6.87|9.0|"AS4"|"UNKNOWN"|"MULTIST"
67701957757641|"In transit"|120045258|4038134|354852|53|2.33|21.23|3.47|"AS2"|"DRACK"|"DRACK"
67701957814582|"In inventory not putaway"|120045256|4038126|354819|9|11.6|20.87|3.79|"AS4"|"UNKNOWN"|"PUTLANE"
67701957980141|"Putaway"|120045298|4056790|10748204|24|18.07|6.13|2.61|"AS1"|"CRACK"|"CRACK"
67701958028116|"In transit"|120045231|4056768|11750503|75|17.05|17.56|2.25|"AS1"|"AS2"|"MULTIST"
67701958279202|"Case consumed to active"|120045259|4038154|354100|50|8.78|13.27|2.99|"AS2"|"DROP"|"CUBIST"
67701958438895|"Case consumed to active"|120045236|4038102|10741038|97|2.34|9.82|1.38|"AS0"|"PICKCART"|"INLOAD"
67701958483116|"In inventory not putaway"|120045236|4038104|12741043|87|9.27|9.36|7.69|"AS2"|"PICKCART"|"CRACK"
67701958549427|"Pulled"|120045232|4056764|10743934|19|12.39|8.26|3.98|"AS0"|"PICKCART"|"BRACK"
67701958813353|"Not received but shipment verified"|120045292|4056763|10748091|20|7.61|20.42|5.39|"AS4"|"DROP"|"INLOAD"
67701958874743|"Putaway"|120045237|4038108|12741058|24|17.4|8.84|6.97|"AS2"|"DROP"|"ONPALLET"
67701959032569|"Pulled"|120045236|4038102|10741038|22|13.91|3.46|9.83|"AS4"|"UNKNOWN"|"BRACK"
67701959428049|"In transit"|120045293|4056762|10748095|88|9.79|4.38|6.63|"AS4"|"SHIPLANE"|"MULTIST"
67701959501815|"Pulled"|120045257|4038132|354844|86|3.06|17.63|3.59|"AS0"|"DRACK"|"INLOAD"
67701959578814|"Pulled"|120045238|4038111|12741069|47|3.84|21.26|3.56|"AS4"|"CRACK"|"CUBIST"
67701959606181|"Consumed"|120045258|4038134|354853|87|11.72|15.02|9.3|"AS4"|"AS0"|"CRACK"
67701959687902|"In inventory not putaway"|120045270|4038142|354873|78|10.86|18.16|7.85|"AS1"|"SHIPLANE"|"INLOAD"
67701960058604|"Consumed"|120045239|4038116|12741084|48|8.22|1.21|1.51|"AS2"|"PUTWALL"|"BRACK"
67701960073952|"Not received but shipment verified"|120045299|4056791|10748208|98|11.35|17.13|8.83|"AS0"|"AS4"|"PUTLANE"
67701960085326|"Allocated and Pulled"|120045255|4038122|354811|84|12.73|14.58|6.1|"AS1"|"PICKCART"|"INLOAD"
67701960328845|"Not received but shipment verified"|120045271|4038145|354880|49|8.27|1.92|3.96|"AS4"|"AS4"|"CUBIST"
67701960450387|"Canceled"|120045234|4056793|10748214|71|18.53|7.7|4.96|"AS2"|"DROP"|"CUBIST"
67701960475488|"In inventory not putaway"|120045273|4038152|354895|82|16.13|25.99|1.62|"AS0"|"AS4"|"MULTIST"
67701960590902|"Allocated"|120045273|4038152|354894|16|12.4|15.17|6.71|"AS0"|"SHIPPED"|"BRACK"
67701960617723|"Allocated and Pulled"|120045259|4038140|354867|70|10.64|24.83|6.65|"AS4"|"AS1"|"CRACK"
67701960740391|"Case consumed to active"|120045239|4038116|12741086|43|5.38|1.78|7.83|"AS0"|"SHIPLANE"|"ONPALLET"
67701960956981|"Not received but shipment verified"|120045238|4038112|12741071|14|1.79|29.27|5.91|"AS4"|"AS4"|"CUBIST"
67701961066640|"Not received but shipment verified"|120045257|4038130|354837|61|15.09|19.53|4.69|"AS1"|"PUTLANE"|"MULTIST"
67701961133700|"In inventory not putaway"|120045394|4056794|10748220|39|4.76|11.84|7.75|"AS0"|"AS1"|"PUTLANE"
67701961164623|"Not received but shipment verified"|120045238|4038111|12741067|65|18.35|20.25|7.65|"AS2"|"BRACK"|"CRACK"
67701961199567|"In work order"|120045256|4038128|354828|85|2.01|24.5|6.97|"AS2"|"UNKNOWN"|"CUBIST"
67701961312386|"Consumed"|120045238|4038109|12741061|64|2.05|24.61|4.64|"AS4"|"AS2"|"PUTLANE"
67701961485738|"Not received but shipment verified"|120045231|4056769|11750521|68|16.22|7.26|1.34|"AS1"|"PUTWALL"|"BRACK"
67701961563882|"Allocated"|120045298|4056790|10748205|22|16.01|3.23|8.5|"AS4"|"PICKCART"|"MULTIST"
67701961624025|"In work order"|120045270|4038141|354870|33|8.16|5.62|7.87|"AS2"|"SHIPLANE"|"INLOAD"
67701961655951|"Pulled"|120045271|4038144|354877|63|16.0|24.23|7.23|"AS0"|"BRACK"|"ONPALLET"
67701961751810|"Partially allocated"|120045231|4056769|11750909|91|7.03|24.98|8.24|"AS1"|"DRACK"|"CUBIST"
67701961826964|"Case consumed to active"|120045236|4038103|12741040|91|19.95|18.65|4.16|"AS1"|"DRACK"|"BRACK"
67701961976737|"Allocated"|120045239|4038114|12741078|26|19.98|6.77|6.77|"AS4"|"AS2"|"BRACK"
67701961997173|"Partially allocated"|120045233|4056760|10748201|71|9.67|8.31|9.36|"AS0"|"AS4"|"DRACK"
67701962157322|"Pulled"|120045272|4038148|354886|95|10.92|28.33|2.31|"AS2"|"AS2"|"MULTIST"
67701962229429|"Partially allocated"|120045272|4038149|354887|75|3.35|6.67|6.14|"AS0"|"SHIPLANE"|"DRACK"
67701962288393|"Consumed"|120045390|4056798|10741030|31|13.93|20.41|7.77|"AS0"|"PICKCART"|"PUTLANE"
67701962316306|"Pulled"|120045256|4038127|354825|97|18.73|20.47|9.32|"AS4"|"AS1"|"ONPALLET"
67701962450826|"Canceled"|120045235|4056796|10748227|46|13.02|17.59|1.88|"AS4"|"AS2"|"INLOAD"
67701962681658|"Consumed"|120045256|4038126|354821|44|18.07|12.56|2.52|"AS2"|"BRACK"|"INLOAD"
67701962755465|"Putaway"|120045257|4038129|354833|24|7.09|4.28|4.67|"AS4"|"AS0"|"CUBIST"
67701962939344|"Canceled"|120045272|4038150|354891|49|18.98|7.25|7.85|"AS2"|"PUTWALL"|"ONPALLET"
67701963148126|"Case consumed to active"|120045393|4056795|10748224|79|12.78|25.57|6.13|"AS0"|"AS1"|"INLOAD"
67701963220656|"In transit"|120045233|4056761|10748200|72|15.09|7.08|5.46|"AS0"|"AS0"|"BRACK"
67701963370340|"Not received but shipment verified"|120045233|4056760|10748202|75|7.59|15.0|2.61|"AS4"|"AS2"|"CRACK"
